legacy_codigo,cnpj,nome,cidade,estado,telefone,fonte,metodo
030395,04769422000853,DAMASCENO COMÉRCIO MATERIAIS CONSTRUÇÃO LTDA.,RONDONOPOLIS,MT,066 34116500,BdGeral.Mdb:Geral,colunas_nomeadas
030396,04218675000162,M.C. CASA BELA MATERIAIS DE CONSTRUÇÃO LTDA.,SAUDADE DO IGUACU,PR,046 32461192,BdGeral.Mdb:Geral,colunas_nomeadas
030397,59466003000168,TEXTIL CARMEM LTDA.,ITAPIRA,SP,019 38630946,BdGeral.Mdb:Geral,colunas_nomeadas
030398,21055718000155,FELIPE DE SOUZA OLIVEIRA PEDROSO.,CURITIBA,PR,041 31566990,BdGeral.Mdb:Geral,colunas_nomeadas
030399,13104701000112,CRISSIL DRYWALL COM. DE GESSO LTDA M.E.,CRICIUMA,SC,048 34786530,BdGeral.Mdb:Geral,colunas_nomeadas
030400,18231148000100,MEGARON COM. DE PEÇAS MULTIMARCAS EIRELLI M.E.,SAO PAULO,SP,011 26312036,BdGeral.Mdb:Geral,colunas_nomeadas
030401,78732427000171,J.G. TRANSPORTES RODOVIARIOS LTDA.,CURITIBA,PR,041 30262121,BdGeral.Mdb:Geral,colunas_nomeadas
030402,12326730000166,"K PARTICIPAÇÕES, IMPORT. E EXPORTAÇÃO EIRELLI M.E.",ITANHAEM,SP,013 34584315,BdGeral.Mdb:Geral,colunas_nomeadas
030403,08327220000136,SOLMINERIOS COMERCIAL LTDA M.E.,SAO PAULO,SP,011 56669137,BdGeral.Mdb:Geral,colunas_nomeadas
030404,11083556000105,VITRAL SUL ALUMINIOS E FERRAGENS LTDA.,FRANCISCO BELTRAO,PR,046 32113450,BdGeral.Mdb:Geral,colunas_nomeadas
030406,18830048000192,CONDOMINIO RESIDENCIAL VALE.,PORTO UNIAO,SC,042 35223599,BdGeral.Mdb:Geral,colunas_nomeadas
030407,15596024000122,ROMA INDÚSTRIA E COMÉRCIO PLASTICOS EIRELLI EPP.,SAO JOSE DOS PINHAIS,PR,041 30950353,BdGeral.Mdb:Geral,colunas_nomeadas
030408,80374143000100,BELLYCOR COMERCIO DE TINTAS LTDA.,MAUA DA SERRA,PR,043 34641629,BdGeral.Mdb:Geral,colunas_nomeadas
030409,02658435000153,BANCO CATERPILLAR S.A.,SAO PAULO,SP,011 21092228,BdGeral.Mdb:Geral,colunas_nomeadas
030410,14645274000142,CASA FORTE ELDORADO MATERIAIS P/ CONSTRUÇÃO LTDA.,DIADEMA,SP,011 40471043,BdGeral.Mdb:Geral,colunas_nomeadas
030411,02635522000195,JALLES MACHADO S.A.,GOIANESIA,GO,062 33899000,BdGeral.Mdb:Geral,colunas_nomeadas
030412,23622440000186,MARIANO MATERIAIS DE CONSTRUÇÃO.,UNIAO DA VITORIA,PR,042 35229890,BdGeral.Mdb:Geral,colunas_nomeadas
030413,21141203000178,L.M. COM. E DISTR. DE MAT. ELÉTR. EIRELI M.E.,GUARATUBA,PR,041 34421306,BdGeral.Mdb:Geral,colunas_nomeadas
030414,23353823000104,COMERCIAL AGUIAR CONSTRUÇÕES EIRELI M.E.,DIADEMA,SP,011 40513079,BdGeral.Mdb:Geral,colunas_nomeadas
030415,10482060000141,ESLAERI COM. DE MAT. PARA CONSTR. LTDA.,CALIFORNIA,PR,043 34292943,BdGeral.Mdb:Geral,colunas_nomeadas
030416,21287627000145,COMERCIAL OURIZONA MATERIAIS DE CONSTRUCAO EIRELI,OURIZONA,PR,044 32781503,BdGeral.Mdb:Geral,colunas_nomeadas
030417,16480011000156,JHONATAN RAFAEL ALVES M.E.,CURITIBA,PR,041 33080399,BdGeral.Mdb:Geral,colunas_nomeadas
030418,20207911000100,SÓ TINTAS COM. DE TINTAS E REVEST. LTDA M.E.,PINHAIS,PR,041 36697862,BdGeral.Mdb:Geral,colunas_nomeadas
030419,05391075000164,KAPAZ MATERIAIS DE CONSTRUÇÃO LTDA.,IMBITUVA,PR,042 34364027,BdGeral.Mdb:Geral,colunas_nomeadas
030420,89637490012747,KLABIN S/A.,ANGATUBA,SP,015 32559000,BdGeral.Mdb:Geral,colunas_nomeadas
030421,21590157000194,BELLACOR DISTR. DE MAT. P/ CONSTR. LTDA M.E.,MAUA DA SERRA,PR,0043 34641629,BdGeral.Mdb:Geral,colunas_nomeadas
030422,06234143000225,FLORESTAL VALE DO RIBEIRA LTDA.,BOCAIUVA DO SUL,PR,041 21091684,BdGeral.Mdb:Geral,colunas_nomeadas
030423,09148508000106,BULEGON E CIA LTDA.,DOIS IRMAOS DAS MISSOES,RS,055 37481311,BdGeral.Mdb:Geral,colunas_nomeadas
030424,23639092000150,E.S. ALVES DE MIRANDA M.E.,SAO PEDRO DO IVAI,PR,043 34511447,BdGeral.Mdb:Geral,colunas_nomeadas
030425,05133047000147,AGRO COMERCIAL CERBARO LTDA.,VANINI,RS,054 33401282,BdGeral.Mdb:Geral,colunas_nomeadas
030426,93329761000172,PAULO R. PISSAIA.,NOVA ARACA,RS,054 32751229,BdGeral.Mdb:Geral,colunas_nomeadas
030427,13313251000178,IRMÃOS PEDROSO MATERIAIS E CONSTRUÇÃO LTDA.,CAMPO MOURAO,PR,044 35231734,BdGeral.Mdb:Geral,colunas_nomeadas
030429,77577419000216,DE AMORIM CONSTRUTORA DE OBRAS LTDA.,MANDIRITUBA,PR,044 33732000,BdGeral.Mdb:Geral,colunas_nomeadas
030430,19994864000102,JOÃO PAULO CAMPOS M.E.,FLOR DA SERRA DO SUL,PR,046 35651141,BdGeral.Mdb:Geral,colunas_nomeadas
030431,09445614000151,CAMARGO DISTRIBUIDORA DE PRODUTOS QUIMICOS LTDA.,BLUMENAU,SC,047 33342435,BdGeral.Mdb:Geral,colunas_nomeadas
030432,81905176000194,BERNECK S/A PAINEIS E SERRADOS.,ARAUCARIA,PR,041 21093754,BdGeral.Mdb:Geral,colunas_nomeadas
030433,03018137000757,EDK MINERAÇÃO S/A.,SUZANO,SP,011 47471508,BdGeral.Mdb:Geral,colunas_nomeadas
030435,03604844000130,PACO MATERIAIS PARA CONSTRUÇÃO LTDA M.E.,OURO PRETO DO OESTE,RO,069 34611786,BdGeral.Mdb:Geral,colunas_nomeadas
030436,11607641000125,RODO VIAS TINTAS E SINALIZAÇÃO VIARIA EIRELI.,COLINAS,RS,051 37601001,BdGeral.Mdb:Geral,colunas_nomeadas
030437,08173284000120,G.I.G. CONSTRUÇÕES E SERVIÇOS EIRELI M.E.,MAUA,SP,013 34551036,BdGeral.Mdb:Geral,colunas_nomeadas
030438,06050449000140,CEREALISTA CECCON VERE LTDA.,VERE,PR,046 35351020,BdGeral.Mdb:Geral,colunas_nomeadas
030439,07605761000116,MADSUL COMERCIO E TRANSPORTES LTDA.,FREDERICO WESTPHALEN,RS,055 37441731,BdGeral.Mdb:Geral,colunas_nomeadas
030440,15422770000108,A.R.R.T. INDÚSTRIA E COMÉRCIO DE TINTAS LTDA EPP.,FAXINAL,PR,043 84785158,BdGeral.Mdb:Geral,colunas_nomeadas
030441,14078616000190,MARANGONI E MARANGONI MAT. DE CONSTRUÇÃO LTDA M.E.,PINHAO,PR,042 36772529,BdGeral.Mdb:Geral,colunas_nomeadas
030442,11942680000189,EDM ADMINISTRAÇÃO E PARTICIPAÇÕES LTDA.,MARINGA,PR,044 32250225,BdGeral.Mdb:Geral,colunas_nomeadas
030443,55452320000174,DEPOSITO DE MAT. P/ CONSTRUÇÃO 5 UNIDOS LTDA M.E.,SAO PAULO,SP,011 55603702,BdGeral.Mdb:Geral,colunas_nomeadas
030444,14057130000175,VARICRYL IND. E COM. ATACADISTA DE TINTAS LTDA.,BALNEARIO PICARRAS,SC,047 84521665,BdGeral.Mdb:Geral,colunas_nomeadas
030445,02991952000220,PAVIN MATERIAIS PARA CONSTRUÇÃO LTDA.,PINHAIS,PR,041 33681323,BdGeral.Mdb:Geral,colunas_nomeadas
030446,20149991000186,ADRIANO PEREIRA E CIA LTDA,JANIOPOLIS,PR,044 35532496,BdGeral.Mdb:Geral,colunas_nomeadas
030447,21643210000178,CASA NOVA COM. DE MAT. DE CONSTRUÇÃO LTDA M.E.,IGUARACU,PR,044 32481000,BdGeral.Mdb:Geral,colunas_nomeadas
030448,08225869000146,PACHECO DEPOSITO DE MATERIAIS P/ CONSTRUÇÃO LTDA,PAICANDU,PR,044 32441807,BdGeral.Mdb:Geral,colunas_nomeadas
030449,19553522000149,VT AMBIENTAL EIRELI.,CHAPECO,SC,049 33237109,BdGeral.Mdb:Geral,colunas_nomeadas
030451,04614098000128,L.T. SILVA E BAGATIM LTDA.,IVAIPORA,PR,043 34726555,BdGeral.Mdb:Geral,colunas_nomeadas
030452,20812737000116,GM 10 CONSTRUTORA E INCORPORADORA LTDA EPP.,CACERES,MT,0065 32236620,BdGeral.Mdb:Geral,colunas_nomeadas
030453,22398193000113,FIALHO COMÉRCIO DE MAT. CONSTRUÇÃO LTDA M.E.,DIADEMA,SP,011 40915750,BdGeral.Mdb:Geral,colunas_nomeadas
030454,23793074000128,OFICINA DA COR TINTAS LTDA.,GUARULHOS,SP,011 39954281,BdGeral.Mdb:Geral,colunas_nomeadas
030455,23230216000149,SAN LORENZO INDUSTRIA E COMERCIO EIRELI.,SAO JORGE DO OESTE,PR,046 99371112,BdGeral.Mdb:Geral,colunas_nomeadas
030456,14188427000170,LARISSA BORBOREMA LOPES.,MARINGA,PR,044 30345040,BdGeral.Mdb:Geral,colunas_nomeadas
030457,17163609000184,A. GARZARO CONSTRUÇÕES CIVIS EIRELI.,COLOMBO,PR,041 36751440,BdGeral.Mdb:Geral,colunas_nomeadas
030458,17909301000135,PVYS ADITIVOS MINERAIS EIRELI EPP,CANOAS,RS,051 30315678,BdGeral.Mdb:Geral,colunas_nomeadas
030459,04727865000105,MORRO REDONDO CONSTRUÇÃO E ADM. DE OBRA LTDA.,SAO JOSE DOS PINHAIS,PR,041 36341336,BdGeral.Mdb:Geral,colunas_nomeadas
030460,14284565000152,STRAUB MATERIAIS CONSTR. E CONSTRUTORA LTDA M.E.,TUNAS DO PARANA,PR,041 36591374,BdGeral.Mdb:Geral,colunas_nomeadas
030461,75913814000116,"FRIGOTTO, TRAMONTIN E CIA LTDA.",TRES BARRAS DO PARANA,PR,045 32351261,BdGeral.Mdb:Geral,colunas_nomeadas
030462,76995984000150,INSTALADORA DE MAT. ELETRICOS VIVIDENSE LTDA.,PATO BRANCO,PR,046 32461192,BdGeral.Mdb:Geral,colunas_nomeadas
030463,06867848000107,HARD COMERCIO DE FIXADORES E RESINAS LTDA.,JOINVILLE,SC,047 40097209,BdGeral.Mdb:Geral,colunas_nomeadas
030465,10765357000114,BESTER E CONSTRUTORA LTDA M.E.,MIRAGUAI,RS,055 35541320,BdGeral.Mdb:Geral,colunas_nomeadas
030466,83475913000272,PBG S/A.,TIJUCAS,SC,048 32792222,BdGeral.Mdb:Geral,colunas_nomeadas
030467,08421822000158,PROGRESSO TINTAS E REVESTIMENTOS LTDA M.E.,CURITIBA,PR,041 30184848,BdGeral.Mdb:Geral,colunas_nomeadas
030468,22219958000100,CAEMA MATERIAIS DE CONSTRUÇÃO LTDA M.E.,SAO PAULO,SP,011 56217684,BdGeral.Mdb:Geral,colunas_nomeadas
030469,23863854000105,PRATFIX INDUSTRIA DE TEXTURA LTDA.,IBITINGA,SP,016 33422004,BdGeral.Mdb:Geral,colunas_nomeadas
030470,01969307000168,P.A. DE SOUZA BRINQUEDOS.,CALIFORNIA,PR,043 34291779,BdGeral.Mdb:Geral,colunas_nomeadas
030471,76302157000133,TRANSPORTES RODOVIARIOS VALE DO PIQUIRI LTDA.,CASCAVEL,PR,045 32298787,BdGeral.Mdb:Geral,colunas_nomeadas
030473,88590799000164,GATOOLS COMÉRCIO MATERIAIS DE CONSTRUÇÃO LTDA M.E.,SAO DOMINGOS DO SUL,RS,054 33491265,BdGeral.Mdb:Geral,colunas_nomeadas
030474,20006725000102,JOP PRADO CONRADO.,TRES LAGOAS,MS,0067992005574,BdGeral.Mdb:Geral,colunas_nomeadas
030475,08672973000189,C.M. COMÉRCIO DE MATERIAS PARA CONSTRUÇÃO LTDA.,SAO JOAO,PR,046 35332189,BdGeral.Mdb:Geral,colunas_nomeadas
030476,23978172000130,FIRME CAVALCANTE VIEIRA 11950620875,SAO PAULO,SP,011 56764090,BdGeral.Mdb:Geral,colunas_nomeadas
030477,07756675000104,HERA SUL TRATAMENTOS DE RESIDUOS LTDA.,RIO NEGRINHO,SC,047 36449506,BdGeral.Mdb:Geral,colunas_nomeadas
030478,24371344000175,SUZANA DA PENHA LIMA.,CAMPO MOURAO,PR,0044 35253615,BdGeral.Mdb:Geral,colunas_nomeadas
030479,08814065000182,PROTACOL REVESTIMENTOS COLORIDOS LTDA.,CURITIBA,PR,041 33475566,BdGeral.Mdb:Geral,colunas_nomeadas
030480,24291055000166,TANUCHA DA SILVA SANTOS MATERIAIS M.E.,SAO BERNARDO DO CAMPO,SP,011 43907476,BdGeral.Mdb:Geral,colunas_nomeadas
030481,05705560000165,LUISTA REPRESENTAÇÕES COMERCIAIS LTDA.,PARANAVAI,PR,044 30454473,BdGeral.Mdb:Geral,colunas_nomeadas
030482,77550523000136,VICENTE VOLTARELLI EPP.,LUPIONOPOLIS,PR,043 36121151,BdGeral.Mdb:Geral,colunas_nomeadas
030483,78357969000888,IRMÃOS MARCONI E CIA LTDA.,ARAPONGAS,PR,043 32749300,BdGeral.Mdb:Geral,colunas_nomeadas
030484,05620523000235,USINA ELDORADO S/A.,RIO BRILHANTE,MS,067 34462826,BdGeral.Mdb:Geral,colunas_nomeadas
030485,73582967000100,ILSON TELES DA SILVA M.E.,CACERES,MT,065 32771191,BdGeral.Mdb:Geral,colunas_nomeadas
030486,23908688000108,ALVES DA SILVA SIQUEIRA ALVES LTDA M.E.,JACIARA,MT,066 34611412,BdGeral.Mdb:Geral,colunas_nomeadas
030487,08164309000129,C.N. MATERIAIS PARA CONSTRUÇÃO LTDA M.E.,OURO PRETO DO OESTE,RO,069 34612154,BdGeral.Mdb:Geral,colunas_nomeadas
030490,07475058000130,M.I. CONSTRUTORA DE OBRAS LTDA.,GUARAPUAVA,PR,046 35381386,BdGeral.Mdb:Geral,colunas_nomeadas
030491,24397186000122,JURANDIR APARECIDO DE MOURA M.E.,SAO JOSE DOS PINHAIS,PR,041 96128738,BdGeral.Mdb:Geral,colunas_nomeadas
030492,03875385000129,FERRAGENS IMPERIAL LTDA.,FRANCISCO BELTRAO,PR,046 35249900,BdGeral.Mdb:Geral,colunas_nomeadas
030494,00065178000110,INPREART IND. DE PRE-MOLD. E ART. DE CONCRETO LTDA,COLOMBO,PR,0041 36756968,BdGeral.Mdb:Geral,colunas_nomeadas
030495,81472243000124,PLAST BEL LTDA.,FRANCISCO BELTRAO,PR,046 35202050,BdGeral.Mdb:Geral,colunas_nomeadas
030496,21580783000108,GRAN COLOR TINTAS EIRELI EPP.,SINOP,MT,066 30151115,BdGeral.Mdb:Geral,colunas_nomeadas
030497,07232154000158,DANIEL LOHN M.E.,LEOBERTO LEAL,SC,048 32681161,BdGeral.Mdb:Geral,colunas_nomeadas
030498,22460867000162,EDEILDO JOSE DE MIRANDA.,DIADEMA,SP,011 40714139,BdGeral.Mdb:Geral,colunas_nomeadas
030499,95387197000170,ROCHA MATERIAIS DE CONSTRUÇÃO LTDA.,SANTO ANTONIO DO SUDOESTE,PR,046 35401277,BdGeral.Mdb:Geral,colunas_nomeadas
030501,22587687000146,USINA MONTE ALEGRE LTDA.,MONTE BELO,MG,035 35732800,BdGeral.Mdb:Geral,colunas_nomeadas
030502,77623551000136,TRANSPORTADORA ROBERSIM LTDA M.E.,CURITIBA,PR,041 30554880,BdGeral.Mdb:Geral,colunas_nomeadas
030503,78141462000116,REPECOL RENOVADORA DE PNEUS COLOMBO LTDA.,COLOMBO,PR,041 36563637,BdGeral.Mdb:Geral,colunas_nomeadas
030504,56484728000433,HELOU COMERCIAL EIRELI EPP.,AGUAS DE LINDOIA,SP,019 38241890,BdGeral.Mdb:Geral,colunas_nomeadas
030506,07349348000138,AMERICA ABRASIVOS LTDA M.E.,AMERICANA,SP,019 34682072,BdGeral.Mdb:Geral,colunas_nomeadas
030507,72546526000182,RANGHETTI MATERIAIS DE CONSTRUÇÃO LTDA.,LAGOA VERMELHA,RS,054 33581111,BdGeral.Mdb:Geral,colunas_nomeadas
030508,75591172000186,CONSTANTINI MATERIAIS PARA CONSTRUÇÃO LTDA.,QUEDAS DO IGUACU,PR,046 35321441,BdGeral.Mdb:Geral,colunas_nomeadas
030510,07910544000130,AVENIDA CENTRO MATERIAIS PARA CONSTRUÇÃO LTDA.,LUIZIANA,PR,044 35711312,BdGeral.Mdb:Geral,colunas_nomeadas
030511,23048405000103,M. JABOR COMÉRCIO DE TINTAS EIRELI EPP.,RIBEIRAO PRETO,SP,016 30434603,BdGeral.Mdb:Geral,colunas_nomeadas
030513,04529773000110,JOELMA MACIEL FOSCARINI,VACARIA,RS,054 32329473,BdGeral.Mdb:Geral,colunas_nomeadas
030514,93284131000129,QGS QUIMICA DO BRASIL LTDA.,SAPUCAIA DO SUL,RS,051 34515064,BdGeral.Mdb:Geral,colunas_nomeadas
030516,83716662000190,REVELUX REVESTIMENTOS DE LUXO LTDA.,CAPIVARI DE BAIXO,SC,048 36230218,BdGeral.Mdb:Geral,colunas_nomeadas
030518,10560943000122,K.M. FERREIRA PINTURAS.,MAUA DA SERRA,PR,043 99599800,BdGeral.Mdb:Geral,colunas_nomeadas
030519,10266327000163,SPS TEC. AMB. IND. COM. RECUP. PROD. QUIM. LTDA.,PORTO UNIAO,SC,042 35224354,BdGeral.Mdb:Geral,colunas_nomeadas
030520,02973588000195,TRANSDIOMAR COMERCIO DE VERDURAS LTDA M.E.,COLOMBO,PR,041 36563129,BdGeral.Mdb:Geral,colunas_nomeadas
030521,02345862000181,ARILTO ADILIO CARDOSO M.E.,BRACO DO NORTE,SC,048 36521245,BdGeral.Mdb:Geral,colunas_nomeadas
030522,07526617000194,RENDICOLLA COM. EXPORT. E IMPORT PROD. QUIM. LTDA.,PALMEIRA,PR,042 32523051,BdGeral.Mdb:Geral,colunas_nomeadas
030523,68316801000102,GLENCANE BIOENERGIA S/A.,JUNQUEIROPOLIS,SP,018 34419900,BdGeral.Mdb:Geral,colunas_nomeadas
030524,13942299000145,FELIPE GABRIEL BARCE.,MARECHAL CANDIDO RONDON,PR,0045 32731220,BdGeral.Mdb:Geral,colunas_nomeadas
030525,21362513000112,CALCIBRA COMERCIO DE CAL LTDA EPP.,COLOMBO,PR,041 36563266,BdGeral.Mdb:Geral,colunas_nomeadas
030526,17517006000133,EQUIP ESPECIALIDADES QUIM. DO PARANA COM. DE PROD.,CURITIBA,PR,041 33331313,BdGeral.Mdb:Geral,colunas_nomeadas
030527,22595293000210,BEDIN COMERCIO DE MATERIAL DE CONSTRUÇÃO EIRELI.,ENTRE RIOS DO OESTE,PR,045 32571418,BdGeral.Mdb:Geral,colunas_nomeadas
030528,22595293000300,BEDIN COMERCIO DE MATERIAL DE CONSTRUÇÃO EIRELI.,PATO BRAGADO,PR,045 32681483,BdGeral.Mdb:Geral,colunas_nomeadas
030529,22595293000130,BEDIN COMERCIO DE MATERIAL DE CONSTRUÇÃO EIRELI.,SANTA HELENA,PR,045 32571483,BdGeral.Mdb:Geral,colunas_nomeadas
030530,44870939000182,PITANGUEIRAS AÇÚCAR E ÁLCOOL LTDA.,PITANGUEIRAS,SP,016 39529300,BdGeral.Mdb:Geral,colunas_nomeadas
030531,20096828000100,MADEGRAL IND. MADEIREIRA GRÃO PARA LTDA M.E.,GRAO PARA,SC,048 36584070,BdGeral.Mdb:Geral,colunas_nomeadas
030532,09612782000194,SOUZA E FILHOS IND. E COM. DE COLCHÕES LTDA,CHAPECO,SC,049 33281062,BdGeral.Mdb:Geral,colunas_nomeadas
030533,00114731000168,SANCHES E MORAIS LTDA.,LOBATO,PR,044 32491271,BdGeral.Mdb:Geral,colunas_nomeadas
030534,21762007000110,FERRO FORTE FUNDIÇÃO EIRELI M.E.,PIRACICABA,SP,019 34142390,BdGeral.Mdb:Geral,colunas_nomeadas
030536,10673855000137,CONSTRUMAGSIL GROUP LTDA M.E.,SOROCABA,SP,015 34117782,BdGeral.Mdb:Geral,colunas_nomeadas
030537,19244424000120,D.P. PERUZZO CONSTRUTORA LTDA EPP.,AGUA SANTA,RS,054 33481053,BdGeral.Mdb:Geral,colunas_nomeadas
030538,82681800000180,GAVIOLA E CIA LTDA.,ALTO PARANA,PR,044 34471471,BdGeral.Mdb:Geral,colunas_nomeadas
030539,07235157000145,RODRIGUES E MISTURINI.,AMAPORA,PR,044 34371468,BdGeral.Mdb:Geral,colunas_nomeadas
030540,17390342000320,CASAGRANDE MATERIAIS PARA CONSTRUÇÃO LTDA EPP.,PARANAVAI,PR,044 34218800,BdGeral.Mdb:Geral,colunas_nomeadas
030541,03353785000506,ICL BRASIL LTDA.,CAJATI,SP,012 39321575,BdGeral.Mdb:Geral,colunas_nomeadas
030542,17074753000144,TEC S TINTAS INDUSTRIA E COMÉRCIO LTDA.,IVAIPORA,PR,043 34726255,BdGeral.Mdb:Geral,colunas_nomeadas
030543,91671578000125,KILLING S/A TINTAS E ADESIVOS.,NOVO HAMBURGO,RS,051 35868115,BdGeral.Mdb:Geral,colunas_nomeadas
030544,82305541000192,C.W. CONSTRUÇÕES CIVIS LTDA EPP.,PITANGA,PR,042 36463352,BdGeral.Mdb:Geral,colunas_nomeadas
030545,04225122000137,COFENORTE COM. DE FERR. NORTE DO PARANÁ LTDA M.E.,NOVA LONDRINA,PR,044 34322715,BdGeral.Mdb:Geral,colunas_nomeadas
030546,14896901000118,C.C.A.A. PAULESKI.,CIDADE GAUCHA,PR,044 36752406,BdGeral.Mdb:Geral,colunas_nomeadas
030547,77149474000124,HULEI RODRIGUES DE SIQUEIRA.,PINHALAO,PR,043 35691236,BdGeral.Mdb:Geral,colunas_nomeadas
030548,84992155000141,DEPOSITO XV DE NOVEMBRO LTDA.,LOANDA,PR,044 34252157,BdGeral.Mdb:Geral,colunas_nomeadas
030549,08400808000178,D.J. DOS REIS E CIA LTDA.,LARANJEIRAS DO SUL,PR,042 36351949,BdGeral.Mdb:Geral,colunas_nomeadas
030550,11386360000190,MARIA DO CARMO PONTIN CALVO MAT. DE CONSTRUÇÃO.,SANTO INACIO,PR,044 33521507,BdGeral.Mdb:Geral,colunas_nomeadas
030551,22350527000189,E.C. DE MORAIS EIRELI M.E.,PINHALAO,PR,043 35691294,BdGeral.Mdb:Geral,colunas_nomeadas
030555,21669997000147,LUIZ CARLOS MAEDA E KENNY MAEDA.,ITAPORANGA,SP,015998580100,BdGeral.Mdb:Geral,colunas_nomeadas
030556,19627708000103,ARGAFIX FABRICAÇÃO E COM. DE ARGAMASSA EIRELI M.E.,VARZEA GRANDE,MT,065 36867000,BdGeral.Mdb:Geral,colunas_nomeadas
030557,26522961000150,J.U. DE ARRUDA NETO M.E.,CUIABA,MT,065 36254872,BdGeral.Mdb:Geral,colunas_nomeadas
030558,22919115000117,RILDO ANTONIO DE OLIVEIRA EIRELI M.E.,CACERES,MT,065 32241774,BdGeral.Mdb:Geral,colunas_nomeadas
030559,13156886000109,UNIVERSO COM. DE MAT. DE CONSTRUÇÃO LTDA M.E.,SAO JOSE DOS QUATRO MARCOS,MT,065 32511133,BdGeral.Mdb:Geral,colunas_nomeadas
030560,44373108000103,COCAL COMERCIO IND. CANAA AÇÚCAR E ALCOOL LTDA.,PARAGUACU PAULISTA,SP,018 33618888,BdGeral.Mdb:Geral,colunas_nomeadas
030561,23019835000199,GUILHERME FRANCISCO DE OLIVEIRA M.E.,WENCESLAU BRAZ,PR,043 96248989,BdGeral.Mdb:Geral,colunas_nomeadas
030562,10751747000135,A.R. MATOS E CIA LTDA M.E.,NOVA ESPERANCA,PR,044 32523135,BdGeral.Mdb:Geral,colunas_nomeadas
030563,15755733000103,MARIBRAZ MAT. DE CONSTRUÇÃO EIRELI M.E.,SARANDI,PR,044 32641620,BdGeral.Mdb:Geral,colunas_nomeadas
030564,48257299000190,MINERAÇÃO VALE DO JUQUIA LTDA.,JUQUITIBA,SP,011 46822000,BdGeral.Mdb:Geral,colunas_nomeadas
030565,09203950000198,M.L.P. GONÇALVES E CIA LTDA.,REALEZA,PR,046 35432549,BdGeral.Mdb:Geral,colunas_nomeadas
030566,24494440000100,ELAINE GOMES MATERIAIS DE CONSTRUÇÃO M.E.,MANDAGUACU,PR,044 30584340,BdGeral.Mdb:Geral,colunas_nomeadas
030567,73912859000140,TORRECID DO BRASIL FABR. ESMALTES E CORANTES LTDA.,ICARA,SC,048 34671700,BdGeral.Mdb:Geral,colunas_nomeadas
030568,80549066000174,SANTOS E BASAGLIA LTDA,CIDADE GAUCHA,PR,044 36751491,BdGeral.Mdb:Geral,colunas_nomeadas
030569,79779062000101,JOÃO CLAUDEMIR FUMAGALLI E CIA LTDA.,SAO JOAO DO CAIUA,PR,044 34451281,BdGeral.Mdb:Geral,colunas_nomeadas
030570,08640990000134,ADEVALDO M. DE OLIVEIRA ITAGUAJE.,ITAGUAJE,PR,044 33321131,BdGeral.Mdb:Geral,colunas_nomeadas
030571,05126605000228,CONCRENORTE COMERCIAL LTDA.,IBAITI,PR,043 35462460,BdGeral.Mdb:Geral,colunas_nomeadas
030572,07725966000135,M.C.Z. INDÚSTRIA E COMÉRCIO DE ARGAMASSA LTDA M.E.,CAMPO GRANDE,MS,067 33550025,BdGeral.Mdb:Geral,colunas_nomeadas
030573,05677897000106,SLAVIEIRO E FERNANDES LTDA.,NOVA LONDRINA,PR,044 34321906,BdGeral.Mdb:Geral,colunas_nomeadas
030574,77560787000170,J.O. MARTINELLI.,DIAMANTE DO NORTE,PR,044 34291399,BdGeral.Mdb:Geral,colunas_nomeadas
030576,24247700000143,ALISSON MACHADO LUCIDONIO E CIA LTDA.,FRANCISCO BELTRAO,PR,046 99021128,BdGeral.Mdb:Geral,colunas_nomeadas
030577,16891808000146,PAULO RICARDO DA SILVA CONSTRUÇÕES M.E.,SAO JOSE DA BOA VISTA,PR,043 35651368,BdGeral.Mdb:Geral,colunas_nomeadas
030579,08172631000108,ASCENCIO E BORTOLETI LTDA M.E.,SAO PEDRO DO IVAI,PR,043 34512225,BdGeral.Mdb:Geral,colunas_nomeadas
030580,84963065000122,J.C. CAETANO E CIA LTDA.,ITAMBE,PR,043 32312020,BdGeral.Mdb:Geral,colunas_nomeadas
030581,21873002000165,LEONARDO DA CUNHA PERTILE M.E.,VACARIA,RS,054 32322428,BdGeral.Mdb:Geral,colunas_nomeadas
030583,03326443000165,MAZZA COMPENSADOS E LAMINADOS LTDA.,FRANCISCO BELTRAO,PR,046 35246064,BdGeral.Mdb:Geral,colunas_nomeadas
030584,19439521000178,MARDEGAN FERRAGENS LTDA.,PARANAVAI,PR,044 34239147,BdGeral.Mdb:Geral,colunas_nomeadas
030585,75378273000173,SOARES DE MELO E CIA LTDA.,CIDADE GAUCHA,PR,044 36751341,BdGeral.Mdb:Geral,colunas_nomeadas
030586,05254666000190,VINICIUS E MORAES LTDA.,PARANAVAI,PR,044 34231629,BdGeral.Mdb:Geral,colunas_nomeadas
030587,00378023000134,TEXLAR COMERCIAL LTDA EPP.,ITAJAI,SC,047 41050046,BdGeral.Mdb:Geral,colunas_nomeadas
030588,08397182000198,ADEMIR CALVO MATERIAIS DE CONSTRUÇÃO.,SANTO INACIO,PR,044 33521507,BdGeral.Mdb:Geral,colunas_nomeadas
030589,18691083000178,HEY E SCHMOELLER LTDA M.E.,PITANGA,PR,042 36461456,BdGeral.Mdb:Geral,colunas_nomeadas
